B2,B3,B4,B8,rh98,region
0.024866667,0.0413,0.025966667,0.25263333,14.680000305175781,WesternGhats
0.0482,0.0738,0.0718,0.2657,6.659999847412109,WesternGhats
0.02435,0.0422,0.02365,0.23516667,24.379999,WesternGhats
0.0227,0.0421,0.024,0.25643334,27.34000015258789,WesternGhats
0.02225,0.0384,0.021833334,0.235925,29.329999923706055,WesternGhats
0.0234,0.041375,0.0238,0.23355,20.149999618530273,WesternGhats
0.0344,0.0371,0.0196,0.0132,2.430000066757202,WesternGhats
0.0358,0.0387,0.0222,0.0182,2.390000104904175,WesternGhats
0.0336,0.0367,0.0182,0.0126,2.3499999046325684,WesternGhats
0.03355,0.03985,0.02025,0.0163,2.319999933242798,WesternGhats
0.0557,0.0891,0.1098,0.1423,2.4700000286102295,WesternGhats
0.0348,0.03785,0.01945,0.0154,2.5,WesternGhats
0.0353,0.03855,0.0197,0.01575,2.4700000286102295,WesternGhats
0.02885,0.04675,0.02995,0.25545,14.979999542236328,WesternGhats
0.0332,0.0368,0.0181,0.0131,1.4900000095367432,WesternGhats
0.03405,0.03855,0.01965,0.01565,2.430000066757202,WesternGhats
0.0345,0.0377,0.0185,0.0146,2.319999933242798,WesternGhats
0.0343,0.0369,0.0183,0.0144,2.390000104904175,WesternGhats
0.0342,0.037,0.01885,0.01465,2.3499999046325684,WesternGhats
0.0339,0.0361,0.0182,0.0124,2.3499999046325684,WesternGhats
0.0312,0.049,0.0305,0.2918,29.469999,WesternGhats
0.03315,0.04875,0.03155,0.2625,31.639999,WesternGhats
0.0362,0.05765,0.03555,0.28635,14.869999885559082,WesternGhats
0.0307,0.05185,0.02865,0.29495,27.190001,WesternGhats
0.0259,0.0451,0.0268,0.2625,17.079999923706055,WesternGhats
0.0443,0.0646,0.0762,0.194,22.959999,WesternGhats
0.02525,0.0461,0.02715,0.2805,25.920000076293945,WesternGhats
0.0253,0.0427,0.024,0.2689,23.520000457763672,WesternGhats
0.0291,0.0508,0.031,0.2761,25.989999771118164,WesternGhats
0.0269,0.0417,0.0291,0.2436,15.539999961853027,WesternGhats
0.0278,0.0409,0.0313,0.2389,24.010000228881836,WesternGhats
0.02605,0.03905,0.02675,0.24585,18.350000381469727,WesternGhats
0.0413,0.05915,0.07355,0.14905,2.430000066757202,WesternGhats
0.0244,0.0267,0.013,0.0146,2.430000066757202,WesternGhats
0.0437,0.0605,0.0589,0.2123,6.03000020980835,WesternGhats
0.0387,0.0522,0.0418,0.2322,10.479999542236328,WesternGhats
0.03495,0.0504,0.03535,0.167,2.359999895095825,WesternGhats
0.0293,0.048,0.0291,0.2784,21.120001,WesternGhats
0.0319,0.0515,0.0317,0.2874,19.809999,WesternGhats
0.0303,0.0316,0.0159,0.0119,2.3499999046325684,WesternGhats
0.0297,0.0321,0.0161,0.0107,2.5,WesternGhats
0.0305,0.04715,0.0341,0.2533,5.579999923706055,WesternGhats
0.0299,0.04395,0.03445,0.2282,16.360001,WesternGhats
0.0278,0.04395,0.03155,0.23755,5.840000152587891,WesternGhats
0.0681,0.1011,0.1093,0.2812,6.809999942779541,WesternGhats
0.07,0.0943,0.1173,0.2618,4.340000152587891,WesternGhats
0.03045,0.03645,0.0239,0.0299,2.5399999618530273,WesternGhats
0.0489,0.0704,0.0949,0.2365,3.0999999046325684,WesternGhats
0.0288,0.0478,0.0297,0.2644,17.290001,WesternGhats
0.0323,0.05115,0.03475,0.2565,18.260000228881836,WesternGhats
0.0314,0.0496,0.0365,0.2705,14.069999694824219,WesternGhats
0.03745,0.06185,0.03545,0.2829,22.610001,WesternGhats
0.0809,0.11365,0.15245,0.265,3.059999942779541,WesternGhats
0.0842,0.12275,0.154,0.2901,2.8399999141693115,WesternGhats
0.0736,0.1109,0.141,0.2776,2.9100000858306885,WesternGhats
0.04885,0.07235,0.07665,0.252,7.440000057220459,WesternGhats
0.06435,0.0931,0.1022,0.272,2.950000047683716,WesternGhats
0.0652,0.0925,0.1121,0.2561,3.25,WesternGhats
0.0749,0.1062,0.1395,0.2698,2.799999952316284,WesternGhats
0.03015,0.0504,0.0311,0.29395,11.850000381469727,WesternGhats
0.0335,0.0554,0.03765,0.30055,11.100000381469727,WesternGhats
0.0293,0.0505,0.03015,0.29575,10.8100004196167,WesternGhats
0.0676,0.0922,0.1181,0.2599,4.25,WesternGhats
0.0301,0.0515,0.03,0.2816,20.40999984741211,WesternGhats
0.0331,0.0546,0.0453,0.2422,15.539999961853027,WesternGhats
0.0377,0.0545,0.0499,0.2221,7.190000057220459,WesternGhats
0.04325,0.06565,0.0467,0.3247,16.700001,WesternGhats
0.0331,0.0533,0.0403,0.2538,17.450001,WesternGhats
0.02725,0.04615,0.02615,0.26905,16.780001,WesternGhats
0.0333,0.054,0.0342,0.2799,21.68000030517578,WesternGhats
0.0318,0.0463,0.0354,0.2206,19.549999,WesternGhats
0.0302,0.0453,0.0314,0.2311,23.110001,WesternGhats
0.0327,0.05015,0.03905,0.26295,18.90999984741211,WesternGhats
0.03005,0.0438,0.0356,0.21595,20.899999618530273,WesternGhats
0.0283,0.0445,0.0318,0.2499,26.030001,WesternGhats
0.028,0.0392,0.0326,0.1903,23.030001,WesternGhats
0.0269,0.0362,0.0306,0.182,23.969999,WesternGhats
0.0285,0.045,0.0328,0.2262,16.209999,WesternGhats
0.0341,0.066,0.0425,0.3428,3.549999952316284,WesternGhats
0.0298,0.0415,0.03295,0.2003,22.809999,WesternGhats
0.0296,0.0438,0.0333,0.2043,18.989999771118164,WesternGhats
0.0314,0.0486,0.0339,0.2567,26.59000015258789,WesternGhats
0.0361,0.06085,0.0458,0.28205,10.260000228881836,WesternGhats
0.0325,0.0485,0.0343,0.2621,20.899999618530273,WesternGhats
0.0263,0.0423,0.0291,0.2593,25.540001,WesternGhats
0.0286,0.0432,0.0342,0.2176,21.5,WesternGhats
0.02135,0.03785,0.0241,0.23285,20.760000228881836,WesternGhats
0.02465,0.04505,0.02755,0.2647,12.800000190734863,WesternGhats
0.0224,0.0431,0.0235,0.2824,19.68000030517578,WesternGhats
0.0239,0.0436,0.0256,0.2565,21.540001,WesternGhats
0.02715,0.0376,0.0278,0.2079,22.110001,WesternGhats
0.0291,0.0503,0.0313,0.2686,18.34000015258789,WesternGhats
0.03385,0.05775,0.03915,0.2899,16.850000381469727,WesternGhats
0.03,0.0494,0.033,0.2562,17.670000076293945,WesternGhats
0.0655,0.09475,0.13865,0.25025,8.920000076293945,WesternGhats
0.0619,0.0987,0.1354,0.2555,2.7200000286102295,WesternGhats
0.0254,0.0383,0.0311,0.22055,11.050000190734863,WesternGhats
0.05005,0.0714,0.09715,0.24075,4.670000076293945,WesternGhats
0.0303,0.0471,0.0375,0.2272,19.010000228881836,WesternGhats
0.0354,0.0511,0.0492,0.2226,8.289999961853027,WesternGhats
0.0322,0.0523,0.0494,0.2101,7.389999866485596,WesternGhats
0.02185,0.0367,0.0237,0.21915,27.829999923706055,WesternGhats
0.02955,0.0468,0.03975,0.21185,7.480000019073486,WesternGhats
0.029,0.0506,0.03825,0.2533,11.899999618530273,WesternGhats
0.0409,0.06205,0.0663,0.2283,12.050000190734863,WesternGhats
0.03435,0.05745,0.06035,0.28025,11.569999694824219,WesternGhats
0.0323,0.0586,0.045,0.3207,3.0999999046325684,WesternGhats
0.0349,0.0675,0.0499,0.2879,4.789999961853027,WesternGhats
0.0298,0.0522,0.0383,0.2738,8.979999542236328,WesternGhats
0.02335,0.04455,0.0254,0.33905,2.5399999618530273,WesternGhats
0.0234,0.0449,0.025,0.3373,17.559999,WesternGhats
0.0318,0.0549,0.0425,0.3107,17.899999618530273,WesternGhats
0.03795,0.0589,0.0551,0.2464,12.609999656677246,WesternGhats
0.0372,0.0606,0.0481,0.275,20.959999,WesternGhats
0.037,0.0595,0.0572,0.2513,6.659999847412109,WesternGhats
0.0283,0.04975,0.03125,0.30795,7.710000038146973,WesternGhats
0.02685,0.0466,0.02995,0.26995,29.360001,WesternGhats
0.022216666,0.037266668,0.024866667,0.223025,25.799999,WesternGhats
0.02325,0.0409,0.0242,0.23735,27.370001,WesternGhats
0.024675,0.0412,0.024033334,0.24355,18.84000015258789,WesternGhats
0.026,0.042466667,0.0284,0.24697143,25.989999771118164,WesternGhats
0.022325,0.03875,0.024475,0.2277,25.989999771118164,WesternGhats
0.024,0.0431,0.0245,0.25905,27.34000015258789,WesternGhats
0.03135,0.0543,0.0383,0.29945,10.109999656677246,WesternGhats
0.02405,0.0434,0.02555,0.26036668,24.790001,WesternGhats
0.023283333,0.0442,0.0256,0.24305,20.559999,WesternGhats
0.0485,0.07285,0.095,0.23915,6.25,WesternGhats
0.0275,0.0453,0.03995,0.24235,8.420000076293945,WesternGhats
0.04745,0.0712,0.07605,0.22205,6.659999847412109,WesternGhats
0.0277,0.0435,0.0307,0.2546,20.299999,WesternGhats
0.0314,0.05315,0.03965,0.2634,30.040001,WesternGhats
0.0266,0.04415,0.03305,0.21745,17.600000381469727,WesternGhats
0.023066666,0.0422375,0.023866666,0.2657,15.100000381469727,WesternGhats
0.025225,0.041625,0.02355,0.23861666,35.459999,WesternGhats
0.02222,0.03248333,0.020455556,0.196625,26.709999,WesternGhats
0.02315,0.03486667,0.0203,0.2016,36.22999954223633,WesternGhats
0.023366667,0.036025,0.0238,0.220325,21.010000228881836,WesternGhats
0.0241,0.041366667,0.02625,0.251,33.610001,WesternGhats
0.024575,0.034733333,0.0198,0.19005,31.299999,WesternGhats
0.0213,0.0396,0.02135,0.2706,22.729999542236328,WesternGhats
0.0267,0.044,0.0274,0.283075,28.899999618530273,WesternGhats
0.020166667,0.0328,0.021114286,0.2064,28.450001,WesternGhats
0.02505,0.0448,0.024266666,0.29076666,21.68000030517578,WesternGhats
0.039,0.0568,0.043,0.2497,27.639999,WesternGhats
0.04315,0.0614,0.05235,0.2305,10.770000457763672,WesternGhats
0.0439,0.0602,0.0497,0.2562,17.690001,WesternGhats
0.0396,0.0593,0.0461,0.2588,25.389999,WesternGhats
0.0322,0.0475,0.0372,0.2225,13.109999656677246,WesternGhats
0.0332,0.0483,0.0362,0.2276,12.770000457763672,WesternGhats
0.041,0.0581,0.0561,0.2173,15.479999542236328,WesternGhats
0.03165,0.0461,0.03685,0.22405,22.209999,WesternGhats
0.0373,0.0545,0.0436,0.27005,15.180000305175781,WesternGhats
0.02266,0.03955,0.025183333,0.2355,29.549999,WesternGhats
0.0272,0.048166666,0.0313,0.26135,19.440001,WesternGhats
0.02505,0.04385,0.026,0.23736,21.649999618530273,WesternGhats
0.0244,0.0427,0.0278,0.2483,18.610001,WesternGhats
0.0255,0.0466,0.031625,0.2576,8.800000190734863,WesternGhats
0.02432857,0.0401,0.027266666,0.21195,20.81999969482422,WesternGhats
0.026,0.0426,0.0289,0.23305,22.170000076293945,WesternGhats
0.03345,0.053125,0.055208333,0.1766,24.010000228881836,WesternGhats
0.02465,0.043475,0.027157143,0.243,21.540001,WesternGhats
0.0849,0.1285,0.1676,0.2708,2.9100000858306885,WesternGhats
0.10055,0.1397,0.1908,0.28545,2.880000114440918,WesternGhats
0.03855,0.06505,0.05385,0.3146,3.2899999618530273,WesternGhats
0.0369,0.06675,0.04885,0.2798,12.489999771118164,WesternGhats
0.0735,0.10495,0.1435,0.25755,3.5899999141693115,WesternGhats
0.0695,0.0955,0.13055,0.25395,3.700000047683716,WesternGhats
0.05875,0.08385,0.10775,0.2403,4.329999923706055,WesternGhats
0.0623,0.0845,0.11,0.2396,4.300000190734863,WesternGhats
0.0268,0.04665,0.02685,0.28285,17.110001,WesternGhats
0.06145,0.0966,0.08895,0.32335,2.6500000953674316,WesternGhats
0.0317,0.0366,0.0174,0.0091,2.390000104904175,WesternGhats
0.0316,0.0366,0.0176,0.0098,2.390000104904175,WesternGhats
0.0334,0.0376,0.0207,0.0143,2.430000066757202,WesternGhats
0.0286,0.0455,0.0275,0.2272,19.809999,WesternGhats
0.02915,0.0451,0.032,0.26845,26.440001,WesternGhats
0.03835,0.05655,0.05675,0.24505,5.159999847412109,WesternGhats
0.0333,0.0518,0.0427,0.2392,11.010000228881836,WesternGhats
0.0354,0.05485,0.0494,0.26225,14.9399995803833,WesternGhats
0.0288,0.0462,0.0326,0.2566,29.510000228881836,WesternGhats
0.0336,0.0526,0.0411,0.2478,12.770000457763672,WesternGhats
0.0331,0.0503,0.0372,0.2459,10.859999656677246,WesternGhats
0.0331,0.0516,0.0364,0.2473,12.989999771118164,WesternGhats
0.0381,0.05925,0.0548,0.24905,13.970000267028809,WesternGhats
0.0329,0.0481,0.0318,0.2572,22.209999,WesternGhats
0.0285,0.045,0.0311,0.2676,20.450001,WesternGhats
0.0339,0.04885,0.0382,0.24805,15.130000114440918,WesternGhats
0.03395,0.03775,0.0191,0.01405,2.430000066757202,WesternGhats
0.0317,0.0373,0.0183,0.0183,2.880000114440918,WesternGhats
0.0334,0.03965,0.01985,0.0198,2.430000066757202,WesternGhats
0.021666666,0.03305,0.019633334,0.18615,27.379999,WesternGhats
0.0245,0.040575,0.02285,0.25723332,45.65999984741211,WesternGhats
0.0227,0.038966667,0.0219,0.2313375,17.40999984741211,WesternGhats
0.02315,0.03686,0.023875,0.19575,32.240002,WesternGhats
0.024,0.0426,0.0245,0.28408,42.47999954223633,WesternGhats
0.02175,0.032275,0.01815,0.20140833,45.810001,WesternGhats
0.01925,0.03555,0.02025,0.26916668,50.59000015258789,WesternGhats
0.020925,0.03835,0.0215,0.244775,24.969999,WesternGhats
0.0199,0.0357,0.019866666,0.222075,16.31999969482422,WesternGhats
0.0206,0.04045,0.0209,0.2429,17.329999923706055,WesternGhats
0.022491667,0.0353,0.020425,0.20986667,12.479999542236328,WesternGhats
0.020495834,0.03755,0.019875,0.2269,27.219999,WesternGhats
0.020866666,0.03785,0.021666666,0.2168,28.120001,WesternGhats
0.0214,0.039,0.0212375,0.2312,20.700001,WesternGhats
0.03045,0.0508,0.0305,0.2946,44.639999,WesternGhats
0.01995,0.0364,0.0197,0.2386,32.310001,WesternGhats
0.0249,0.0517,0.02455,0.3286,14.050000190734863,WesternGhats
0.018775,0.034066666,0.019325,0.208625,26.25,WesternGhats
0.02125,0.0392,0.02224,0.25116667,30.25,WesternGhats
0.0207,0.0375,0.0201,0.25245,27.68000030517578,WesternGhats
0.0201,0.03995,0.0205,0.28445,12.289999961853027,WesternGhats
0.0183,0.0348,0.018225,0.22425,31.790001,WesternGhats
0.0341,0.0568,0.03975,0.3005,25.229999542236328,WesternGhats
0.03255,0.0482,0.0333,0.2897,15.470000267028809,WesternGhats
0.03525,0.0513,0.0384,0.27295,18.020000457763672,WesternGhats
0.03665,0.0532,0.04155,0.26655,9.270000457763672,WesternGhats
0.0355,0.0474,0.0377,0.2606,18.690001,WesternGhats
0.0401,0.0606,0.0507,0.2875,2.990000009536743,WesternGhats
0.0398,0.0572,0.0464,0.2777,21.299999,WesternGhats
0.0327,0.0497,0.0389,0.2695,9.720000267028809,WesternGhats
0.03425,0.0521,0.0387,0.26115,14.180000305175781,WesternGhats
0.0337,0.0558,0.0411,0.26714,13.539999961853027,WesternGhats
0.03205,0.05235,0.03425,0.27905,7.849999904632568,WesternGhats
0.0299,0.05295,0.0304,0.3189,26.479999542236328,WesternGhats
0.0356,0.0589,0.0437,0.2941,8.149999618530273,WesternGhats
0.0337,0.0541,0.0389,0.2712,19.110001,WesternGhats
0.0328,0.0506,0.03555,0.2649,2.880000114440918,WesternGhats
0.0334,0.0498,0.0358,0.24535,15.859999656677246,WesternGhats
0.0518,0.0744,0.0835,0.2535,11.850000381469727,WesternGhats
0.0555,0.079,0.09865,0.2286,11.329999923706055,WesternGhats
0.033,0.0375,0.02,0.0109,2.7300000190734863,WesternGhats
0.03175,0.0369,0.01985,0.0117,2.7699999809265137,WesternGhats
0.0316,0.0376,0.0214,0.0178,2.5799999237060547,WesternGhats
0.0321,0.03845,0.02,0.0153,2.690000057220459,WesternGhats
0.04095,0.0695,0.0621,0.3284,2.8399999141693115,WesternGhats
0.02648,0.043266665,0.0279,0.26913333,21.360001,WesternGhats
0.026875,0.04945,0.027233334,0.302525,20.270000457763672,WesternGhats
0.023,0.0453,0.0233,0.3716,9.979999542236328,WesternGhats
0.0239,0.042175,0.02375,0.30605,8.40999984741211,WesternGhats
0.0213,0.0377,0.02165,0.2726,23.93000030517578,WesternGhats
0.0226,0.0435,0.0239,0.3531,12.899999618530273,WesternGhats
0.0205,0.03992,0.022258334,0.26985,19.030001,WesternGhats
0.024,0.04625,0.0264,0.2875,27.110001,WesternGhats
0.020325,0.038433332,0.0202,0.2693,29.170000076293945,WesternGhats
0.025725,0.05092,0.0277,0.30905,24.899999618530273,WesternGhats
0.02265,0.03375,0.021233333,0.2023,31.81999969482422,WesternGhats
0.0248,0.04315,0.02405,0.258275,23.219999,WesternGhats
0.03135,0.03785,0.0188,0.02085,2.430000066757202,WesternGhats
0.0333,0.04145,0.02015,0.0277,22.010000228881836,WesternGhats
0.03565,0.04215,0.0239,0.02015,2.390000104904175,WesternGhats
0.0333,0.0382,0.0197,0.0165,2.390000104904175,WesternGhats
0.0313,0.05475,0.03115,0.30045,16.540001,WesternGhats
0.0355,0.0572,0.0374,0.2783,10.699999809265137,WesternGhats
0.0342,0.0521,0.037,0.2364,11.529999732971191,WesternGhats
0.0474,0.0672,0.0711,0.183,7.670000076293945,WesternGhats
0.0461,0.06695,0.0637,0.2583,14.300000190734863,WesternGhats
0.03255,0.03745,0.0195,0.0191,2.3499999046325684,WesternGhats
0.03155,0.0363,0.0178,0.0167,2.390000104904175,WesternGhats
0.04005,0.05895,0.0493,0.22155,3.819999933242798,WesternGhats
0.06025,0.062425,0.034571428,0.0221,2.4700000286102295,WesternGhats
0.06122,0.061766665,0.0347,0.018775,2.390000104904175,WesternGhats
0.05906,0.06294,0.0359,0.023016667,2.430000066757202,WesternGhats
0.0608,0.062366668,0.03495,0.0191,2.2799999713897705,WesternGhats
0.062025,0.062533334,0.035175,0.01884,2.430000066757202,WesternGhats
0.06095,0.06466,0.03585,0.02295,2.4700000286102295,WesternGhats
0.060725,0.062033333,0.03376667,0.02,2.390000104904175,WesternGhats
0.0619,0.06386,0.03455,0.01965,2.4700000286102295,WesternGhats
0.062375,0.0625,0.035125,0.019775,2.430000066757202,WesternGhats
0.0617,0.065975,0.037566666,0.0209,2.359999895095825,WesternGhats
0.062,0.0639,0.03545,0.02185,2.390000104904175,WesternGhats
0.061975,0.0715,0.039466668,0.0236,2.4700000286102295,WesternGhats
0.0623,0.06315,0.0361,0.021,2.430000066757202,WesternGhats
0.0627,0.0645,0.0366,0.0211,2.430000066757202,WesternGhats
0.0391,0.0587,0.0478,0.2364,7.599999904632568,WesternGhats
0.0354,0.0552,0.0435,0.2276,5.730000019073486,WesternGhats
0.05755,0.0874,0.0976,0.2617,2.6500000953674316,WesternGhats
0.05265,0.0799,0.08525,0.27415,3.5199999809265137,WesternGhats
0.03595,0.0526,0.03945,0.22115,7.230000019073486,WesternGhats
0.07505,0.10875,0.15925,0.2514,2.430000066757202,WesternGhats
0.0821,0.1145,0.1623,0.2565,2.4700000286102295,WesternGhats
0.0336,0.05115,0.03645,0.2749,18.5,WesternGhats
0.03035,0.0459,0.03215,0.2709,15.699999809265137,WesternGhats
0.0338,0.0563,0.0332,0.3216,16.559999,WesternGhats
0.0437,0.0612,0.0662,0.2853,6.050000190734863,WesternGhats
0.03525,0.0519,0.04065,0.23645,17.639999,WesternGhats
0.0411,0.06615,0.0634,0.2426,8.819999694824219,WesternGhats
0.0348,0.0609,0.037,0.3329,16.329999923706055,WesternGhats
0.03785,0.05445,0.0424,0.20365,14.869999885559082,WesternGhats
0.0402,0.05665,0.04565,0.20395,13.119999885559082,WesternGhats
0.056,0.0847,0.0823,0.273,2.690000057220459,WesternGhats
0.0337,0.0569,0.0392,0.2764,15.729999542236328,WesternGhats
0.0343,0.0627,0.0418,0.28935,9.59000015258789,WesternGhats
0.0328,0.0584,0.0367,0.2994,15.350000381469727,WesternGhats
0.0323,0.0578,0.03415,0.29585,17.34000015258789,WesternGhats
0.0514,0.0706,0.0696,0.2002,2.5,WesternGhats
0.0595,0.057283334,0.03085,0.020066667,2.319999933242798,WesternGhats
0.0592,0.0583,0.032533333,0.021341667,2.130000114440918,WesternGhats
0.034,0.05495,0.04075,0.26805,20.68000030517578,WesternGhats
0.02765,0.04335,0.028433334,0.2579,17.379999,WesternGhats
0.0312,0.0509,0.03435,0.3133,12.510000228881836,WesternGhats
0.0324,0.05425,0.04255,0.2997,20.940001,WesternGhats
0.0268,0.0413,0.029,0.2459,17.489999771118164,WesternGhats
0.0353,0.0548,0.0478,0.2714,12.399999618530273,WesternGhats
0.0289,0.04595,0.03055,0.25435,16.06999969482422,WesternGhats
0.02625,0.0492,0.02875,0.3102,11.6899995803833,WesternGhats
0.0322,0.05195,0.0402,0.2503,6.610000133514404,WesternGhats
0.02695,0.04435,0.0267,0.27225,15.430000305175781,WesternGhats
0.0279,0.0485,0.031,0.2513,18.079999923706055,WesternGhats
0.0277,0.0434,0.03085,0.23285,8.520000457763672,WesternGhats
0.03505,0.05375,0.05435,0.1912,15.84000015258789,WesternGhats
0.0282,0.0386,0.0203,0.0151,2.200000047683716,WesternGhats
0.0398,0.061,0.0588,0.0537,2.5,WesternGhats
0.0233,0.0416,0.0233,0.2052,17.370001,WesternGhats
0.0277,0.0423,0.0309,0.2099,20.09000015258789,WesternGhats
0.02555,0.04075,0.0249,0.23745,22.280001,WesternGhats
0.02595,0.04045,0.0271,0.21275,29.43000030517578,WesternGhats
0.03235,0.05215,0.0343,0.28,23.25,WesternGhats
0.0321,0.05175,0.03515,0.29315,26.65999984741211,WesternGhats
0.0336,0.0354,0.0193,0.0194,2.3499999046325684,WesternGhats
0.0294,0.0331,0.01705,0.01895,2.390000104904175,WesternGhats
0.0334,0.0479,0.0345,0.2298,24.110001,WesternGhats
0.0304,0.048,0.0333,0.2456,14.899999618530273,WesternGhats
0.0266,0.0426,0.02765,0.24535,21.940001,WesternGhats
0.0355,0.05015,0.0397,0.2265,15.369999885559082,WesternGhats
0.066,0.095,0.1081,0.2679,2.390000104904175,WesternGhats
0.0378,0.0525,0.04975,0.1857,21.760000228881836,WesternGhats
0.0454,0.0643,0.0642,0.1991,10.579999923706055,WesternGhats
0.03675,0.05025,0.0395,0.24515,13.119999885559082,WesternGhats
0.02485,0.0424,0.025033332,0.2535,14.3100004196167,WesternGhats
0.028583333,0.04875,0.03016,0.26595,8.699999809265137,WesternGhats
0.02036,0.0326,0.0202,0.1841,18.829999923706055,WesternGhats
0.026033333,0.0465,0.026966667,0.27371666,17.399999618530273,WesternGhats
0.03695,0.056966666,0.0469,0.2247,15.460000038146973,WesternGhats
0.024766667,0.0421,0.026533334,0.2225,9.369999885559082,WesternGhats
0.024366667,0.04318,0.027820833,0.25916,23.68000030517578,WesternGhats
0.04083333,0.062325,0.0765,0.2163,14.489999771118164,WesternGhats
0.03895,0.05905,0.0449,0.23085,23.81999969482422,WesternGhats
0.0371,0.0564,0.0427,0.2135,23.639999,WesternGhats
0.0415,0.0616,0.0538,0.1899,18.510000228881836,WesternGhats
0.0312,0.0446,0.0373,0.2332,18.510000228881836,WesternGhats
0.0349,0.04915,0.044,0.21165,17.5,WesternGhats
0.0679,0.1118,0.099,0.1298,2.5399999618530273,WesternGhats
0.0362,0.0693,0.0432,0.3229,14.079999923706055,WesternGhats
0.0393,0.0612,0.0572,0.291,10.369999885559082,WesternGhats
0.03085,0.0538,0.0292,0.39225,5.650000095367432,WesternGhats
0.035,0.0545,0.042,0.2979,10.710000038146973,WesternGhats
0.039,0.0537,0.0543,0.2124,18.43000030517578,WesternGhats
0.03655,0.05675,0.04485,0.30365,13.520000457763672,WesternGhats
0.0342,0.0526,0.0375,0.2818,16.93000030517578,WesternGhats
0.0386,0.0623,0.0513,0.2783,9.100000381469727,WesternGhats
0.068,0.0905,0.1264,0.2424,7.210000038146973,WesternGhats
0.0372,0.0505,0.0463,0.1959,18.780001,WesternGhats
0.0396,0.0553,0.0495,0.2131,20.010000228881836,WesternGhats
0.03925,0.0592,0.0508,0.2114,21.510000228881836,WesternGhats
0.0396,0.0543,0.0504,0.2175,14.729999542236328,WesternGhats
0.0384,0.0537,0.0463,0.2152,22.59000015258789,WesternGhats
0.0418,0.0581,0.0484,0.2374,22.25,WesternGhats
0.04055,0.05695,0.0509,0.1998,19.299999,WesternGhats
0.03385,0.0464,0.03885,0.21425,24.649999618530273,WesternGhats
0.0343,0.0504,0.0389,0.2199,27.270000457763672,WesternGhats
0.04035,0.04715,0.0326,0.0641,14.069999694824219,WesternGhats
0.0307,0.0332,0.0169,0.0163,2.3499999046325684,WesternGhats
0.0302,0.0479,0.0361,0.2582,2.390000104904175,WesternGhats
0.0567,0.0859,0.1037,0.2156,2.430000066757202,WesternGhats
0.03145,0.03535,0.01765,0.01085,2.430000066757202,WesternGhats
0.0321,0.0502,0.0358,0.258,15.050000190734863,WesternGhats
0.0311,0.0364,0.0187,0.0166,2.3499999046325684,WesternGhats
0.0295,0.0468,0.0329,0.2519,22.530001,WesternGhats
0.0284,0.0399,0.0314,0.2074,18.190001,WesternGhats
0.0323,0.055,0.0437,0.237,10.59000015258789,WesternGhats
0.0239,0.044,0.0263,0.2537,21.940001,WesternGhats
0.0234,0.03675,0.0232,0.19325,32.349998,WesternGhats
0.05095,0.08235,0.0925,0.2679,15.0600004196167,WesternGhats
0.076233335,0.10955,0.1287,0.24715,2.319999933242798,WesternGhats
0.0694,0.10415,0.1212,0.244265,2.5399999618530273,WesternGhats
0.038,0.057,0.05,0.2445,14.90999984741211,WesternGhats
0.1154,0.1524,0.1853,0.2169,2.809999942779541,WesternGhats
0.0939,0.12083333,0.13365,0.2007,3.0999999046325684,WesternGhats
0.1061,0.1322,0.15693334,0.1817,2.8399999141693115,WesternGhats
0.0566,0.07836667,0.09125,0.22215,2.7699999809265137,WesternGhats
0.0505,0.0742,0.0802,0.2372,15.520000457763672,WesternGhats
0.0938,0.1192,0.1499,0.3014,3.140000104904175,WesternGhats
0.0452,0.068,0.0665,0.2456,7.400000095367432,WesternGhats
0.0436,0.0602,0.0595,0.221,13.6899995803833,WesternGhats
0.0448,0.06355,0.0691,0.2129,9.829999923706055,WesternGhats
0.0487,0.0702,0.0716,0.2224,16.34000015258789,WesternGhats
0.0368,0.0569,0.0411,0.2577,12.489999771118164,WesternGhats
0.0344,0.0508,0.0375,0.2513,10.65999984741211,WesternGhats
0.0366,0.05375,0.0393,0.23905,12.680000305175781,WesternGhats
0.0605,0.08175,0.10595,0.2355,2.8399999141693115,WesternGhats
0.03525,0.05425,0.0394,0.2545,11.069999694824219,WesternGhats
0.034,0.05205,0.03745,0.2549,8.109999656677246,WesternGhats
0.03395,0.0499,0.03645,0.24805,7.590000152587891,WesternGhats
0.0446,0.06,0.0609,0.2297,17.579999923706055,WesternGhats
0.0549,0.08,0.09,0.23385,12.789999961853027,WesternGhats
0.03805,0.05935,0.04845,0.2523,8.489999771118164,WesternGhats
0.0523,0.0715,0.0864,0.2361,12.75,WesternGhats
0.0355,0.0537,0.0415,0.2554,17.190001,WesternGhats
0.0364,0.05115,0.03985,0.23865,9.359999656677246,WesternGhats
0.0356,0.053,0.0421,0.2509,20.299999,WesternGhats
0.0416,0.0586,0.0471,0.2545,7.449999809265137,WesternGhats
0.0682,0.0955,0.1033,0.2755,3.3299999237060547,WesternGhats
0.07615,0.1033,0.1372,0.27655,11.350000381469727,WesternGhats
0.0636,0.0883,0.0938,0.2489,8.90999984741211,WesternGhats
0.079,0.1125,0.12565,0.2844,2.430000066757202,WesternGhats
0.0708,0.09665,0.11575,0.22315,2.430000066757202,WesternGhats
0.0347,0.0591,0.0447,0.274,15.539999961853027,WesternGhats
